"fullname","num_unique_author_inblock","num_citaion_in_block","block_size","is_top100_chinese_name"
"mahmoud, nassar",4,33,8.25,0
"paul, roach",3,90,30,0
"sergey, maksimov",3,60,20,0
"marwa, ibrahim",4,95,23.75,0
"luis, pereira",4,121,30.25,0
"partha, das",3,28,9.333333333333334,0
"boram, kim",3,15,5,0
"david, clarke",12,221,18.416666666666668,0
"tung, pham",5,51,10.2,0
"jeremy, smith",8,121,15.125,0
"jennifer, hunter",3,57,19,0
"sean, anderson",7,102,14.571428571428571,0
"amandeep, kaur",6,57,9.5,0
"carol, reid",3,20,6.666666666666667,0
"fabricio, silva",3,79,26.333333333333332,0
"angel, garcia",3,117,39,0
"paul, brown",4,190,47.5,0
"aftab, alam",4,33,8.25,0
"stuart, young",3,52,17.333333333333332,0
"julio, silva",3,42,14,0
"elena, dmitrieva",3,17,5.666666666666667,0
"suman, sarkar",3,18,6,0
"lisa, martin",4,150,37.5,0
"junhyung, lee",3,22,7.333333333333333,0
"james, stewart",8,64,8,0
"katalin, toth",3,15,5,0
"diego, alonso",3,50,16.666666666666668,0
"steven, johnson",6,242,40.333333333333336,0
"sanjay, sharma",6,82,13.666666666666666,0
"ibrahim, yusuf",4,27,6.75,0
"kathleen, walsh",3,18,6,0
"ajay, krishnan",3,18,6,0
"santosh, patil",3,96,32,0
"jeffrey, warren",3,110,36.666666666666664,0
"david, butler",5,105,21,0
"altaf, hussain",3,14,4.666666666666667,0
"daniel, adams",3,47,15.666666666666666,0
"anton, sokolov",3,33,11,0
"fernando, cruz",4,25,6.25,0
"marta, pereira",4,38,9.5,0
"richard, clark",4,101,25.25,0
"luis, martins",4,47,11.75,0
"michael, weir",3,47,15.666666666666666,0
"alessio, ferrari",3,96,32,0
"isabel, moura",4,292,73,0
"mohamed, elsayed",8,122,15.25,0
"robert, porter",3,19,6.333333333333333,0
"john, hall",6,266,44.333333333333336,0
"jeffrey, johnson",7,320,45.714285714285715,0
"pedro, campos",3,103,34.333333333333336,0
"jessica, ericson",3,31,10.333333333333334,0
"david, barton",4,76,19,0
"valerie, smith",3,18,6,0
"kevin, young",3,51,17,0
"stefan, schmid",4,146,36.5,0
"giulia, ricci",3,49,16.333333333333332,0
"ming, kang",3,31,10.333333333333334,0
"daniel, may",3,13,4.333333333333333,0
"hiroaki, itoh",3,51,17,0
"john, morris",4,31,7.75,0
"maria, soares",3,43,14.333333333333334,0
"tatiana, petrova",3,28,9.333333333333334,0
"thomas, rogers",3,140,46.666666666666664,0
"zakir, hussain",3,17,5.666666666666667,0
"bruna, santos",3,11,3.6666666666666665,0
"ahmed, shalaby",6,77,12.833333333333334,0
"ghulam, murtaza",4,28,7,0
"marcelo, torres",4,58,14.5,0
"hanjun, kim",3,29,9.666666666666666,0
"leigh, martin",3,46,15.333333333333334,0
"sergio, ferrari",3,72,24,0
"vipin, kumar",8,131,16.375,0
"david, gunn",3,60,20,0
"ahmad, abbas",4,34,8.5,0
"richard, page",3,144,48,0
"michael, leahy",3,51,17,0
"marwa, hassan",3,52,17.333333333333332,0
"milos, jovanovic",4,23,5.75,0
"takashi, tanaka",6,282,47,0
"paul, gardner",3,97,32.333333333333336,0
"joana, santos",8,44,5.5,0
"john, armstrong",4,167,41.75,0
"leif, anderson",3,21,7,0
"sajjad, ali",4,40,10,0
"anna, volkova",5,65,13,0
"william, roberts",3,40,13.333333333333334,0
"john, sullivan",5,114,22.8,0
"michael, leitner",3,34,11.333333333333334,0
"elena, tikhonova",3,51,17,0
"jessica, flynn",3,33,11,0
"nikita, stepanov",4,74,18.5,0
"carla, gomes",3,42,14,0
"susana, lopes",5,54,10.8,0
"dhaval, patel",3,59,19.666666666666668,0
"daniel, roche",3,76,25.333333333333332,0
"adam, stevens",4,114,28.5,0
"jennifer, martin",5,240,48,0
"peter, butler",4,339,84.75,0
"roberto, cruz",3,7,2.3333333333333335,0
"masayuki, tanaka",3,77,25.666666666666668,0
"michael, nelson",9,215,23.88888888888889,0
"priyanka, sharma",5,60,12,0
"eduardo, santos",6,90,15,0
"michael, bennett",6,406,67.66666666666667,0
"jill, johnson",3,30,10,0
"kunal, gupta",4,43,10.75,0
"martin, thomas",4,29,7.25,0
"jonathan, lewis",5,44,8.8,0
"helen, jones",4,29,7.25,0
"michael, moore",9,102,11.333333333333334,0
"ali, nemati",3,138,46,0
"olga, sokolova",5,37,7.4,0
"elizabeth, jones",5,30,6,0
"kunal, das",3,46,15.333333333333334,0
"rosa, santos",3,36,12,0
"carlos, palacios",3,27,9,0
"takeshi, ito",3,24,8,0
"shashank, pandey",3,30,10,0
"carlos, torres",5,99,19.8,0
"jason, lee",4,40,10,0
"ahmad, hosseini",3,37,12.333333333333334,0
"catherine, hill",3,131,43.666666666666664,0
"michael, levin",5,364,72.8,0
"jeremy, parker",3,20,6.666666666666667,0
"satish, kumar",17,280,16.470588235294116,0
"eric, brown",5,109,21.8,0
"feng, jiao",4,84,21,0
"anabela, santos",3,30,10,0
"anna, tsvetkova",3,19,6.333333333333333,0
"jit, sarkar",3,16,5.333333333333333,0
"tiago, fernandes",6,83,13.833333333333334,0
"rebecca, johnson",7,84,12,0
"katherine, smith",4,54,13.5,0
"joão, duarte",7,97,13.857142857142858,0
"viviane, santos",3,60,20,0
"emma, james",3,17,5.666666666666667,0
"rajendra, prasad",4,20,5,0
"alexey, belov",3,20,6.666666666666667,0
"graham, smith",5,92,18.4,0
"neil, duncan",3,116,38.666666666666664,0
"paula, santos",3,29,9.666666666666666,0
"imran, muhammad",3,22,7.333333333333333,0
"saqib, ali",3,36,12,0
"simon, pope",3,71,23.666666666666668,0
"sanjay, gupta",5,92,18.4,0
"james, galbraith",3,37,12.333333333333334,0
"anshuman, kumar",3,31,10.333333333333334,0
"julien, moreau",3,56,18.666666666666668,0
"nelson, pereira",3,30,10,0
"sandra, nunes",3,85,28.333333333333332,0
"ricardo, dias",6,67,11.166666666666666,0
"muhammad, tariq",6,100,16.666666666666668,0
"timothy, roberts",6,88,14.666666666666666,0
"carlos, leon",3,29,9.666666666666666,0
"muhammad, imran",29,423,14.586206896551724,0
"yasser, hassan",3,21,7,0
"cristina, sousa",4,65,16.25,0
"ramesh, babu",3,45,15,0
"emma, wilson",5,60,12,0
"michael, morris",3,13,4.333333333333333,0
"pedro, cruz",7,96,13.714285714285714,0
"takeshi, yoshida",4,55,13.75,0
"daniel, lee",11,81,7.363636363636363,0
"pierre, moreau",3,78,26,0
"thomas, peters",3,16,5.333333333333333,0
"yulia, ivanova",4,70,17.5,0
"jin woo, kim",4,53,13.25,0
"bilal, malik",4,55,13.75,0
"olga, semenova",3,65,21.666666666666668,0
"laura, rodriguez",3,94,31.333333333333332,0
"john, green",3,74,24.666666666666668,0
"michelle, rogers",3,38,12.666666666666666,0
"sarah, mills",3,35,11.666666666666666,0
"eun jung, lee",3,36,12,0
"stefan, müller",5,117,23.4,0
"nikolay, petrov",3,39,13,0
"yang, zhan",4,33,8.25,0
"jian, jiao",4,35,8.75,0
"hyun-joo, kim",3,39,13,0
"magnus, karlsson",3,113,37.666666666666664,0
"jorge, soares",4,54,13.5,0
"craig, brown",7,105,15,0
"hyun-woo, kim",3,63,21,0
"ahmed, abdelaziz",3,72,24,0
"irina, smirnova",4,209,52.25,0
"nhung, nguyen",3,40,13.333333333333334,0
"david, crowley",3,169,56.333333333333336,0
"richard, davis",5,103,20.6,0
"shikha, jain",3,13,4.333333333333333,0
"nenad, petrovic",3,33,11,0
"tobias, fischer",3,24,8,0
"matthew, dixon",5,35,7,0
"fredrik, larsson",3,100,33.333333333333336,0
"taeho, kim",5,65,13,0
"khaled, salama",3,26,8.666666666666666,0
"anne, turner",3,48,16,0
"wasim, khan",3,20,6.666666666666667,0
"adnan, ahmad",3,29,9.666666666666666,0
"jae young, lee",4,28,7,0
"muhammad, islam",4,93,23.25,0
"daniel, chu",3,14,4.666666666666667,0
"nayoung, kim",4,242,60.5,0
"yong, wan",3,17,5.666666666666667,0
"muhammad, tahir",18,318,17.666666666666668,0
"zeeshan, ahmad",4,110,27.5,0
"carlos, reis",5,22,4.4,0
"pablo, ribeiro",3,19,6.333333333333333,0
"irina, fedorova",3,32,10.666666666666666,0
"shahid, mahmood",3,31,10.333333333333334,0
"david, webb",5,77,15.4,0
"alexander, fomin",3,21,7,0
"eduardo, bravo",3,80,26.666666666666668,0
"simon, smith",7,149,21.285714285714285,0
"eun jung, park",3,37,12.333333333333334,0
"marco, gatti",3,43,14.333333333333334,0
"wang, gang",3,23,7.666666666666667,0
"andrey, yakovlev",3,27,9,0
"david, reid",8,174,21.75,0
"paulo, duarte",6,67,11.166666666666666,0
"emily, fletcher",3,16,5.333333333333333,0
"graham, jackson",3,83,27.666666666666668,0
"marco, antonelli",3,38,12.666666666666666,0
"sung-tae, hong",3,267,89,0
"david, owen",11,140,12.727272727272727,0
"ana, figueiredo",5,47,9.4,0
"taylor, smith",4,28,7,0
"martin, winter",3,52,17.333333333333332,0
"thomas, vogt",3,34,11.333333333333334,0
"brian, wong",3,41,13.666666666666666,0
"joão, faria",4,68,17,0
"diego, carvalho",4,35,8.75,0
"kevin, scott",3,16,5.333333333333333,0
"rita, oliveira",4,34,8.5,0
"marco, palma",3,18,6,0
"rajarshi, ghosh",3,41,13.666666666666666,0
"eugene, kim",4,124,31,0
"andré, ferreira",4,33,8.25,0
"victor, ribeiro",3,31,10.333333333333334,0
"ian, campbell",7,440,62.857142857142854,0
"jin-soo, kim",3,21,7,0
"stephan, wagner",4,225,56.25,0
"pedro, correia",5,72,14.4,0
"jose, gonzalez",6,119,19.833333333333332,0
"hadi, zare",3,18,6,0
"rachel, cooper",3,29,9.666666666666666,0
"ali, mokhtari",3,38,12.666666666666666,0
"richard, bowman",3,83,27.666666666666668,0
"david, gordon",5,48,9.6,0
"jihye, kim",9,34,3.7777777777777777,0
"richard, hall",4,142,35.5,0
"giulia, venturi",3,32,10.666666666666666,0
"luis, mendes",3,42,14,0
"paul, arthur",3,43,14.333333333333334,0
"marko, popovic",3,69,23,0
"daria, morozova",3,57,19,0
"erik, johansson",3,26,8.666666666666666,0
"david, morse",4,133,33.25,0
"sergio, rossi",3,193,64.33333333333333,0
"fernanda, silva",8,43,5.375,0
"hassan, khan",3,92,30.666666666666668,0
"nicole, johnson",4,17,4.25,0
"andrey, chernov",3,102,34,0
"navdeep, singh",3,6,2,0
"ana, fonseca",5,85,17,0
"shiv, sharma",3,31,10.333333333333334,0
"ian, davidson",3,41,13.666666666666666,0
"vikas, kumar",18,292,16.22222222222222,0
"david, stevenson",5,99,19.8,0
"thiago, mendes",5,40,8,0
"oliver, schmidt",3,50,16.666666666666668,0
"sangmin, kim",4,12,3,0
"david, wragg",3,31,10.333333333333334,0
"pedro, ferreira",16,255,15.9375,0
"sara, monteiro",3,57,19,0
"elizabeth, moore",7,35,5,0
"patrick, brown",4,170,42.5,0
"nuno, reis",3,77,25.666666666666668,0
"danielle, smith",3,14,4.666666666666667,0
"ana, rocha",5,94,18.8,0
"jonas, johansson",3,79,26.333333333333332,0
"sean, moore",5,72,14.4,0
"himanshu, gupta",8,92,11.5,0
"ranjit, singh",5,17,3.4,0
"rachel, evans",3,14,4.666666666666667,0
"aftab, khan",4,34,8.5,0
"atul, kumar",7,51,7.285714285714286,0
"helder, oliveira",3,83,27.666666666666668,0
"james, cook",5,126,25.2,0
"josé, vieira",3,13,4.333333333333333,0
"ashok, das",3,222,74,0
"sachin, sharma",3,30,10,0
"giovanni, bruno",4,253,63.25,0
"girish, nair",3,50,16.666666666666668,0
"nitin, gupta",10,192,19.2,0
"andreas, otto",3,79,26.333333333333332,0
"igor, ivanov",5,171,34.2,0
"paul, mann",3,47,15.666666666666666,0
"thomas, blake",3,50,16.666666666666668,0
"raj, singh",3,188,62.666666666666664,0
"milena, simic",3,25,8.333333333333334,0
"sajid, hussain",3,21,7,0
"mohsin, khan",3,31,10.333333333333334,0
"renato, santos",4,11,2.75,0
"david, wilkinson",3,127,42.333333333333336,0
"ahmad, khan",7,65,9.285714285714286,0
"jae-ho, lee",3,91,30.333333333333332,0
"takashi, sato",4,115,28.75,0
"eko, prasetyo",3,17,5.666666666666667,0
"joshua, weiner",3,81,27,0
"benjamin, walsh",3,29,9.666666666666666,0
"jitendra, kumar",11,176,16,0
"benjamin, smith",8,142,17.75,0
"michael, vogel",4,184,46,0
"mustafa, yilmaz",3,7,2.3333333333333335,0
"robert, foster",3,55,18.333333333333332,0
"mohamed, attia",3,55,18.333333333333332,0
"carlos, marques",6,292,48.666666666666664,0
"adrian, turner",3,13,4.333333333333333,0
"lei, tong",3,41,13.666666666666666,0
"michael, shaw",3,119,39.666666666666664,0
"mesut, yilmaz",4,81,20.25,0
"evan, anderson",4,39,9.75,0
"muhammad, arif",11,117,10.636363636363637,0
"laura, bray",3,46,15.333333333333334,0
"sam, mathew",4,38,9.5,0
"adam, walker",4,66,16.5,0
"suji, lee",3,12,4,0
"ehab, ali",3,51,17,0
"olga, plotnikova",3,18,6,0
"mohamed, shalaby",3,42,14,0
"bruno, costa",7,83,11.857142857142858,0
"ankit, shah",6,34,5.666666666666667,0
"roberto, rossi",5,107,21.4,0
"daniel, chan",5,36,7.2,0
"ricardo, sousa",7,242,34.57142857142857,0
"mustafa, ozdemir",3,35,11.666666666666666,0
"adam, cohen",5,112,22.4,0
"murat, aksoy",3,71,23.666666666666668,0
"trung hieu, tran",3,26,8.666666666666666,0
"luís, monteiro",4,21,5.25,0
"seung-hwan, lee",5,275,55,0
"sandhya, mishra",3,18,6,0
"saurabh, gupta",10,88,8.8,0
"edward, fox",3,95,31.666666666666668,0
"tiago, rodrigues",6,129,21.5,0
"marin, marinov",6,119,19.833333333333332,0
"david, porter",4,74,18.5,0
"mohamed, gomaa",4,74,18.5,0
"chris, johnson",4,78,19.5,0
"ashish, shukla",3,27,9,0
"mahmoud, ibrahim",7,113,16.142857142857142,0
"anita, rani",3,20,6.666666666666667,0
"john, clarke",5,142,28.4,0
"donghyeon, kim",4,31,7.75,0
"cláudia, sousa",4,27,6.75,0
"john, garner",3,10,3.3333333333333335,0
"daniel, nelson",4,133,33.25,0
"heather, ward",3,36,12,0
"andreas, weber",3,67,22.333333333333332,0
"fernando, souza",3,97,32.333333333333336,0
"barbara, bruno",3,44,14.666666666666666,0
"matthew, wolf",3,23,7.666666666666667,0
"ian, clark",5,117,23.4,0
"abhijit, biswas",3,9,3,0
"lisa, koch",3,25,8.333333333333334,0
"leandro, martins",3,84,28,0
"donghyun, lee",5,30,6,0
"youngjoo, kim",3,30,10,0
"jennifer, perry",3,13,4.333333333333333,0
"paulo, aguiar",3,72,24,0
"yang, lee",3,18,6,0
"sean, kearney",3,19,6.333333333333333,0
"emily, thompson",3,14,4.666666666666667,0
"paulo, melo",3,56,18.666666666666668,0
"david, berry",4,86,21.5,0
"michael, lam",3,23,7.666666666666667,0
"muhammad, ikram",5,80,16,0
"youngwoo, kim",3,19,6.333333333333333,0
"brian, cox",4,12,3,0
"mohammad, khan",12,143,11.916666666666666,0
"nuno, oliveira",8,140,17.5,0
"karthikeyan, s",5,50,10,0
"anand, prakash",3,18,6,0
"jie, lian",5,19,3.8,0
"sumit, agarwal",3,10,3.3333333333333335,0
"ruchi, singh",4,73,18.25,0
"jorge, romero",4,72,18,0
"joão, gomes",8,128,16,0
"andrej, novak",3,14,4.666666666666667,0
"eric, hansen",3,11,3.6666666666666665,0
"sara, costa",3,12,4,0
"peter, campbell",3,14,4.666666666666667,0
"richard, henry",4,36,9,0
"simon, watson",3,147,49,0
"matthew, sweeney",3,10,3.3333333333333335,0
"alejandro, vega",3,41,13.666666666666666,0
"andrew, harris",5,112,22.4,0
"elena, danilova",4,37,9.25,0
"anna, kozlova",4,17,4.25,0
"patrícia, alves",4,57,14.25,0
"jonathan, payne",3,127,42.333333333333336,0
"danny, chan",4,24,6,0
"janaina, silva",3,6,2,0
"justin, williams",4,17,4.25,0
"samuel, evans",3,43,14.333333333333334,0
"paulo, maia",3,34,11.333333333333334,0
"daniel, oliveira",8,46,5.75,0
"nicholas, murphy",4,79,19.75,0
"amit, shukla",4,32,8,0
"anna, pawlik",3,37,12.333333333333334,0
"anna, olszewska",4,19,4.75,0
"lukmanul, hakim",3,122,40.666666666666664,0
"matthew, ryan",5,33,6.6,0
"joao, alves",4,142,35.5,0
"paulo, brito",4,135,33.75,0
"thomas, davies",4,41,10.25,0
"subrata, ghosh",7,221,31.571428571428573,0
"rohit, verma",5,94,18.8,0
"bum-jin, park",3,42,14,0
"jungwoo, lee",4,60,15,0
"andrew, norton",3,121,40.333333333333336,0
"claire, white",4,20,5,0
"filipe, pereira",4,79,19.75,0
"amjad, khan",4,23,5.75,0
"emad, mohamed",3,30,10,0
"ricardo, souza",3,57,19,0
"harpreet, singh",8,150,18.75,0
"david, malone",3,110,36.666666666666664,0
"yi-chun, yeh",3,31,10.333333333333334,0
"andrew, meyer",3,22,7.333333333333333,0
"flávio, martins",3,50,16.666666666666668,0
"thomas, weber",6,148,24.666666666666668,0
"william, wood",4,103,25.75,0
"anna, kowalczyk",4,18,4.5,0
"reza, alizadeh",3,15,5,0
"derek, lim",3,33,11,0
"michael, butler",3,193,64.33333333333333,0
"victor, souza",3,25,8.333333333333334,0
"craig, williams",4,261,65.25,0
"avijit, das",5,25,5,0
"alex, clarke",3,37,12.333333333333334,0
"simon, taylor",5,233,46.6,0
"takeshi, noda",3,117,39,0
"long, wen",3,15,5,0
"matthew, bailey",4,84,21,0
"david, bishop",5,318,63.6,0
"brian, hill",3,22,7.333333333333333,0
"oleg, ivanov",3,54,18,0
"peter, lang",3,229,76.33333333333333,0
"mohammad, alam",6,205,34.166666666666664,0
"michael, wade",3,89,29.666666666666668,0
"sanjay, agrawal",4,58,14.5,0
"jonathan, allen",3,82,27.333333333333332,0
"matthew, green",5,51,10.2,0
"andrew, cameron",4,48,12,0
"sri, rahayu",3,35,11.666666666666666,0
"abhijeet, kumar",6,33,5.5,0
"sarah, ahmed",4,13,3.25,0
"anna, carbone",3,97,32.333333333333336,0
"jose, torres",4,38,9.5,0
"ashraf, ali",6,56,9.333333333333334,0
"cátia, oliveira",3,19,6.333333333333333,0
"nicholas, green",4,26,6.5,0
"sarah, robbins",3,34,11.333333333333334,0
"vimal, kumar",4,26,6.5,0
"antonio, messina",3,59,19.666666666666668,0
"matteo, bonato",3,66,22,0
"julia, morris",3,26,8.666666666666666,0
"ian, howard",4,150,37.5,0
"tae-hoon, kim",5,199,39.8,0
"robert, hansen",3,8,2.6666666666666665,0
"abdul, majeed",5,25,5,0
"gregory, martin",3,64,21.333333333333332,0
"rajan, sharma",3,17,5.666666666666667,0
"jian, wan",3,47,15.666666666666666,0
"simon, foster",3,92,30.666666666666668,0
"adam, simon",3,67,22.333333333333332,0
"vivek, patel",6,87,14.5,0
"arindam, ghosh",4,33,8.25,0
"yang, lyu",3,8,2.6666666666666665,0
"lee, smith",3,55,18.333333333333332,0
"renata, silva",4,86,21.5,0
"ahmad, farooq",3,12,4,0
"kevin, lee",6,120,20,0
"erik, larsen",3,33,11,0
"amanda, henry",3,116,38.666666666666664,0
"naresh, kumar",13,535,41.15384615384615,0
"daniel, o'connor",4,50,12.5,0
"bruno, carvalho",5,56,11.2,0
"andrew, green",8,506,63.25,0
"wei, chong",3,7,2.3333333333333335,0
"imtiaz, ahmad",4,15,3.75,0
"dae-jin, kim",3,50,16.666666666666668,0
"jim, jones",3,19,6.333333333333333,0
"jonathan, cox",5,41,8.2,0
"minseok, seo",3,18,6,0
"maria, andersson",3,7,2.3333333333333335,0
"paul, smith",12,167,13.916666666666666,0
"erin, young",5,69,13.8,0
"graham, thompson",3,45,15,0
"cristina, santos",4,71,17.75,0
"satwinder, singh",5,37,7.4,0
"adnan, ali",3,35,11.666666666666666,0
"adam, johnson",3,20,6.666666666666667,0
"ji hyun, park",4,12,3,0
"soyoung, park",7,64,9.142857142857142,0
"lee, edwards",3,51,17,0
"jing, nie",3,38,12.666666666666666,0
"harsh, shah",5,27,5.4,0
"muhammad, iqbal",14,176,12.571428571428571,0
"elena, sidorova",3,27,9,0
"karthikeyan, r",3,17,5.666666666666667,0
"thomas, heinze",3,31,10.333333333333334,0
"abhishek, sarkar",4,33,8.25,0
"craig, roberts",4,313,78.25,0
"jakub, sawicki",3,27,9,0
"harun, yildiz",3,16,5.333333333333333,0
"faisal, mahmood",4,50,12.5,0
"jaewoong, lee",3,20,6.666666666666667,0
"david, humphreys",3,57,19,0
"mehmet, kocak",3,113,37.666666666666664,0
"manish, mishra",4,88,22,0
"paul, lee",3,81,27,0
"andrzej, nowak",4,132,33,0
"maria, ramos",5,34,6.8,0
"rafael, pereira",5,19,3.8,0
"anuj, sharma",4,27,6.75,0
"daniel, king",14,285,20.357142857142858,0
"andreia, freitas",3,37,12.333333333333334,0
"emma, scott",3,23,7.666666666666667,0
"tam, nguyen",5,30,6,0
"joshua, black",5,42,8.4,0
"marta, ferreira",3,45,15,0
"muhammad, yasir",5,39,7.8,0
"antonio, miranda",4,43,10.75,0
"stephen, taylor",11,122,11.090909090909092,0
"james, anderson",11,154,14,0
"ana, amaro",5,102,20.4,0
"amy, rice",3,13,4.333333333333333,0
"anna, nowicka",4,128,32,0
"joana, tavares",3,61,20.333333333333332,0
"andrea, martini",3,58,19.333333333333332,0
"tomohiro, suzuki",3,43,14.333333333333334,0
"michael, cox",3,69,23,0
"james, knight",4,43,10.75,0
"xiang, ji",7,65,9.285714285714286,0
"robert, butler",3,36,12,0
"francesca, rizzo",5,277,55.4,0
"lauren, miller",3,11,3.6666666666666665,0
"tatiana, egorova",3,14,4.666666666666667,0
"joseph, miller",5,110,22,0
"mohit, gupta",5,48,9.6,0
"thomas, edwards",8,191,23.875,0
"john, sanderson",3,113,37.666666666666664,0
"david, hurley",3,11,3.6666666666666665,0
"paul, miller",10,192,19.2,0
"dmitry, novikov",4,53,13.25,0
"matthew, daly",3,23,7.666666666666667,0
"saurabh, tewari",3,22,7.333333333333333,0
"carlos, salazar",3,12,4,0
"steven, frank",3,111,37,0
"michael, feldman",3,22,7.333333333333333,0
"luís, mendes",4,16,4,0
"brian, roberts",3,56,18.666666666666668,0
"thanh, le",4,29,7.25,0
"robert, hunter",5,41,8.2,0
"michelle, jones",3,22,7.333333333333333,0
"sandeep, singh",13,145,11.153846153846153,0
"helen, marshall",3,93,31,0
"dipankar, dutta",3,29,9.666666666666666,0
"navneet, kaur",3,56,18.666666666666668,0
"sergey, popov",10,189,18.9,0
"hyejin, kim",4,40,10,0
"michael, ward",5,314,62.8,0
"vinod, yadav",3,50,16.666666666666668,0
"zafar, iqbal",8,112,14,0
"manuel, lopes",3,104,34.666666666666664,0
"michael, reid",6,209,34.833333333333336,0
"christian, brand",3,74,24.666666666666668,0
"andré, santos",10,67,6.7,0
"robert, young",7,198,28.285714285714285,0
"hyunho, kim",5,27,5.4,0
"james, bateman",3,43,14.333333333333334,0
"vitor, ferreira",4,36,9,0
"laura, o'connor",3,36,12,0
"joseph, wood",3,49,16.333333333333332,0
"chau, nguyen",3,7,2.3333333333333335,0
"milan, obradovic",3,41,13.666666666666666,0
"richard, jackson",4,34,8.5,0
"ho-young, lee",3,6,2,0
"kathryn, taylor",3,55,18.333333333333332,0
"magda, sabbour",3,116,38.666666666666664,0
"heejin, lee",3,9,3,0
"mohamed, saad",7,90,12.857142857142858,0
"wahyudi, wahyudi",5,32,6.4,0
"joel, reis",3,23,7.666666666666667,0
"muhammad, khalid",3,12,4,0
"jae hong, park",3,9,3,0
"andrey, petrov",4,62,15.5,0
"thomas, fisher",3,27,9,0
"nicholas, smith",10,146,14.6,0
"cindy, lee",3,49,16.333333333333332,0
"daniel, davis",6,227,37.833333333333336,0
"sangho, lee",6,74,12.333333333333334,0
"dale, smith",3,14,4.666666666666667,0
"priyanka, mishra",3,9,3,0
"paul, williams",10,390,39,0
"justin, flatt",3,31,10.333333333333334,0
"ankur, gupta",10,85,8.5,0
"donghyeon, lee",4,17,4.25,0
"rohit, mishra",4,26,6.5,0
"francisco, nunes",4,45,11.25,0
"steven, miller",7,207,29.571428571428573,0
"elena, krylova",3,10,3.3333333333333335,0
"adriana, silva",5,22,4.4,0
"anton, suvorov",3,18,6,0
"brett, johnson",3,59,19.666666666666668,0
"ngoc, tran",4,17,4.25,0
"pardeep, kumar",5,55,11,0
"balwinder, singh",3,98,32.666666666666664,0
"majid, jafari",3,23,7.666666666666667,0
"andrew, murray",5,126,25.2,0
"simon, evans",4,67,16.75,0
"andrew, white",10,304,30.4,0
"emma, laing",3,11,3.6666666666666665,0
"robert, moss",3,26,8.666666666666666,0
"vikram, kumar",3,10,3.3333333333333335,0
"jennifer, baker",3,87,29,0
"andrew, cook",6,190,31.666666666666668,0
"andrew, lawson",3,17,5.666666666666667,0
"ravi, gupta",5,136,27.2,0
