"orcid","pid","top1matcher_longest_common_word","top2matcher_longest_common_word","orcid_name","matched_biblio_author","matched_biblio_author2"
"0000-0001-5463-6117",2775324632,"hulot","","jean-sébastien hulot","jean-sebastien hulot","anne bachelot"
"0000-0003-1546-9218",2130017791,"souza","","emanuel souza","e.m. souza","p. sotomaior"
"0000-0002-2998-837X",2612637605,"jones","","jones ng'ambi","jones w. ng’ambi","david brown"
"0000-0001-9632-7494",2553563852,"ancel","","pierre-yves ancel","p.-y. ancel","j. blanc"
"0000-0003-4546-8638",1993221940,"colin","","colin franz","colin k. franz","nicholas m. boulis"
"0000-0001-5067-6824",2171072330,"costa","","jéssica costa","jessica pereira costa","johanssy da silva oliveira"
"0000-0002-3594-2722",2620915961,"godoy","","eric godoy","eric s. godoy",""
"0000-0003-2506-1523",1983531666,"jaume","","jaume pérez sánchez","jaume pérez-sánchez","itziar estensoro"
"0000-0002-4773-8446",2011588630,"nawaz","","rashid nawaz","r. nawaz","i. a. shah"
"0000-0002-9770-8202",2000697555,"tovar","","clara a. tovar","c.a. tovar","j.m. pardo"
"0000-0002-8425-1346",1990464971,"funke","","axel funke","a. funke","f. ziegler"
"0000-0003-2758-5574",2059931168,"dzuba","","vladimir dzuba","v. a. dzuba","v. v. flambaum"
"0000-0002-4855-2694",1968898498,"quinn","","john quinn","j. quinn","g. finnegan"
"0000-0001-9301-8055",1984702431,"hoste","","eric hoste","eric a.j. hoste","wouter de corte"
"0000-0002-3922-6280",2128343496,"yi yu","","yi yu","yi yu","zhiyong yang"
"0000-0002-6470-1805",2009097612,"scott","","scott russo","scott j russo","alfred j. robison"
"0000-0002-6454-0538",1964293000,"otman","","otman basir","otman a. basir","ben w. miners"
"0000-0002-9060-2894",2336434640,"hunze","","arvid hunze","a. hunze","g. sidorov"
"0000-0001-9521-2601",2901622049,"evans","","jack evans","jack d. evans","stefan kaskel"
"0000-0001-9629-4493",2165063499,"roger","","roger ho","roger c. m. ho","hiroko watanabe"
"0000-0002-4328-1805",2007129291,"issel","","louellen issel","l. michele issel","kathleen a. baldwin"
"0000-0002-5697-7609",1964322996,"saiko","","guennadi saiko","gennadiy saiko","rajesh kanawade"
"0000-0003-1016-5055",2029993898,"pilar","","pilar brito zeron","pilar brito-zerón","laura bertolaccini"
"0000-0002-9029-5185",2132966116,"jenny","","jenny read","jenny c. a. read","bruce g. cumming"
"0000-0002-9279-7779",1606737378,"qiang","","qiang zheng","zheng qiang","zhang guo-jun"
"0000-0002-9835-4469",2792252698,"sutar","","harekrushna sutar","h. sutar","s.c. mishra"
"0000-0003-2008-7695",1654986771,"ogura","","atsushi ogura","a. ogura","s. nakashima"
"0000-0001-8188-5020",2921942358,"tufan","","tufan cinar","tufan Çınar","süleyman karakoyun"
"0000-0002-1704-7433",2568258960,"wayne","","wayne gray","wayne d. gray","rachel boyd"
"0000-0003-1886-8572",2041705595,"zhang","","ming-chang zhang","m. zhang","t.r. wang"
"0000-0002-0717-0366",2518169722,"karel","","karel fouché","karel fouche","gideon nieman"
"0000-0002-7279-276X",2152830530,"frady","","frady gouany","frady g. adly","atef g. hanna"
"0000-0002-1935-586X",2027127176,"bruno","","elena bruno","e. bruno","l. romano"
"0000-0001-5665-8918",2042812543,"sabry","","refaat sabry","r. sabry","s. k. el-labany"
"0000-0001-9221-0002",2021802625,"ahmet","","ahmet sığırcı","ahmet sigirci","mehmet aslan"
"0000-0002-5521-2145",2911960745,"halis","","halis ","youcef halis","hocine bensaha"
"0000-0003-4886-0897",2781918262,"wadei","","hani wadei","hani m. wadei","deanne leonard"
"0000-0002-8697-9808",2033384460,"sami ","","sami  dib","sami dib","axel brandenburg"
"0000-0002-5782-7987",2018417368,"gasik","","michael gasik","m. m. gasik","p. n. ostrik"
"0000-0002-4418-1654",2768724176,"neale","","peta neale","peta a. neale","roland a. müller"
"0000-0002-8496-8179",1969383565,"tiago","","tiago gomes","tiago manuel ribeiro gomes","paulo garcia"
"0000-0002-0240-8910",224844025,"madhi","","imed madhi","i. madhi","r. mbarki"
"0000-0001-8181-5209",2766232456,"erica","","erica lee","erica yookyung lee","aisling r. caffrey"
"0000-0002-4498-1811",2106867233,"kling","","sharon kling","s. kling","j. smith"
"0000-0002-7940-1266",2051349320,"junko","","junko kondo","junko n. kondo","jun kubota"
"0000-0003-0359-7474",2326348228,"evica","","evica stojiljković","evica stojiljkovic","goran l janackovic"
"0000-0001-5703-3717",2078803257,"naomi","","naomi levin","naomi e. levin","william mace"
"0000-0002-0026-9494",1606018632,"jones","","carolyn jones","c. j p jones","b. f. warren"
"0000-0002-1144-653X",2066347748,"nayak","","gopi nayak","gopi k. nayak","terry l. levin"
"0000-0003-4025-4083",2144421387,"paulo","","paulo mendonca","paulo r. s. mendonça","rahul bhotika"
"0000-0002-5223-9772",2511136866,"malas","","stavros malas","s. malas","r. papacharalambous"
"0000-0003-0640-6768",2052579897,"bruce","","bruce zuraw","bruce l. zuraw","sandra c. christiansen"
"0000-0002-9493-3973",633022600,"franc","","jan franc","j. franc","f. principato"
"0000-0002-6241-6314",2257312897,"erdal","","erdal sonmez","erdal sönmez","güven turgut"
"0000-0001-7918-7362",2312445685,"pliss","","iryna pliss","i. p. pliss","ye. v. bodyanskiy"
"0000-0002-3745-3500",2087611191,"swift","","laura swift","l. a. swift",""
"0000-0002-2840-4432",2077194017,"boris","","boris zon","boris a. zon",""
"0000-0002-5564-1724",2059766948,"julian","","julian booker","julian d booker","ad poole"
"0000-0003-4983-5722",2091783037,"gareth","","gareth price","gareth j price","simon j hickling"
"0000-0002-8438-8166",2749159136,"glueck","","david glueck","david s. glueck","perry m. scheetz"
"0000-0002-5895-7521",2580199054,"madsen","","anne mette madsen","a. m. madsen","anna charlotte schultz"
"0000-0003-4456-2788",2057413318,"parker","","david parker","david c parker",""
"0000-0002-4323-5198",2075852339,"corona","","giulia corona","g. corona","m. m. coman"
"0000-0001-7302-5311",2407932885,"sohár","","pál sohár","pal sohár","miklos löw"
"0000-0003-3712-5248",2036949244,"pekcan","","asli pekcan","aslı pekcan","ismagil habibullin"
"0000-0002-6809-0087",2014371169,"jianan","","jianan qu","jianan y. qu","dong li"
"0000-0002-9428-2605",2326280943,"diallo","","alpha amadou  diallo","a. a. diallo","m. diouf"
"0000-0003-0912-4168",1971188660,"muñoz","","juan pablo muñoz","juan p. muñoz","alejandra alvarez"
"0000-0002-2203-2076",2119199370,"baider","","claudia  baider","c. baider","d. sabatier"
"0000-0002-0345-322X",2765967092,"murewi","","cyril murewi","cyril t. f. murewi","veronica makuvaro"
"0000-0002-9962-2955",2100840267,"hintze","","paul hintze","paul e. hintze","stephanie quintana"
"0000-0002-1255-7987",2042059009,"hodson","","andrew hodson","a. j. hodson","d. m. rippin"
"0000-0002-4018-7186",2011640380,"espeso","","jose ignacio espeso","j.i. espeso","p.a. alekseev"
"0000-0002-0357-9455",2019116901,"gadgil","","ashok gadgil","ashok j. gadgil","astrid h. kristoffersen"
"0000-0002-5583-3128",2162906601,"suzana","","suzana santos","suzana da costa santos","ronaldo veloso naves"
"0000-0002-6204-0206",2085993561,"molina","","julio cesar molina","júlio cesar molina","armando lopes moreno junior"
"0000-0001-8920-1498",2118692949,"harley","","joel harley","joel b. harley","josé m. f. moura"
"0000-0003-4133-9230",2607765335,"taylor","","sara taylor","s taylor","a sano"
"0000-0001-5531-3264",2152476334,"hardie","","roger hardie","roger c. hardie","doekele g. stavenga"
"0000-0002-0519-9229",2567630173,"ahmed ","","ahmed  ali","ahmed ali(","li renfa"
"0000-0002-4293-5993",2004919377,"davood","","davood domiri ganji -d.d. ganji","davood domiri ganji","seyfollah saedodin"
"0000-0002-6376-4687",2084954217,"hacker","","stefan hacker","s. hacker","m. klinger"
"0000-0003-4955-6395",2053298291,"shawky","","rabah shawky","rabah m. shawky","radwa gamal"
"0000-0002-0957-0603",2292084790,"gulnaz","","gulnaz javan","gulnaz t. javan","ramazan akcan"
"0000-0001-7835-9054",2138002596,"grivel","","jean-claude grivel","j.-c. grivel","n.h. andersen"
"0000-0002-5380-9204",2806061319,"samuel","","samuel duyker","samuel g. duyker","cameron j. kepert"
"0000-0002-4195-1975",2149197858,"cuevas","","maria teresa cuevas","maría teresa cuevas","francisco díez-fuertes"
"0000-0002-7388-712X",2037362502,"larina","","lyudmula larina","l. i. larina","v. n. elokhina"
"0000-0002-5902-3034",2592441661,"kumari","","n.aruna kumari","aruna kumari nuthanapati","d. n. rao"
"0000-0002-3577-5960",2113966495,"andrew","","andrew busch","andrew m. busch","laura c. rusch"
"0000-0003-2079-7988",2009722505,"tao he","","tao he","tao he","shunlin liang"
"0000-0002-6810-6624",2072460613,"ansari","","reza ansari","r. ansari","s. sahmani"
"0000-0001-8503-6624",1995212656,"gordon","","gordon parker","gordon g. parker","denise m. rizzo"
"0000-0001-5927-4397",2019492885,"daniel","","daniel miller","daniel s. miller","rachel a. kohman"
"0000-0002-8041-5219",2611095918,"nuriel","","perach nuriel","p. nuriel","b.r. hacker"
"0000-0002-3067-3156",2077616420,"pakdel","","farzad pakdel","f. pakdel","b. linard"
"0000-0002-5422-7820",2120335292,"carmen","","carmen gonzalez-sanchez","maría del carmen gonzález sánchez","guzmán franch-arcas"
"0000-0002-0906-7995",2056064761,"cuesta","","alberto cuesta","a. cuesta","j. meseguer"
"0000-0002-2824-1856",2768173400,"kadetz","","paul i. kadetz","paul kadetz","james r.g. morris"
"0000-0002-2840-7932",2539757088,"serres","","julien serres","j. serres","f. ruffier"
"0000-0002-0948-2072",1977435913,"fuller","","peter fuller","peter j. fuller","ajanthy arulpragasam"
"0000-0002-9321-0087",2169310564,"akhtar","","akhtar rasul","n akhtar","a rasool"
"0000-0002-8947-3749",2172887980,"durali","","durali danabaŞ","durali danabas","seval danabas"
"0000-0002-0743-8852",2070731038,"guizal","","brahim guizal","b. guizal","guy bouchitté"
"0000-0002-3488-8461",2206573213,"barman","","dr.  arup barman","arup barman","juthika konwar"
"0000-0002-0951-2884",2126097205,"kakuda","","tsutomu kakuda","t. kakuda","s. tsubaki"
"0000-0001-9686-5380",2161801316,"jun xu","","jun xu","jun xu","kai yew lum"
"0000-0002-4278-7775",2045011904,"zucker","","andrew zucker","andy zucker",""
"0000-0001-7612-899X",2883210571,"carlos","","carlos gregorio rodriguez","carlos gregorio-rodríguez","rafael martínez"
"0000-0002-2826-6332",2082445854,"storey","","ralph michael james storey","r.m.j. storey","d. orion"
"0000-0002-1991-078X",2156914280,"taylor","","anna marie taylor","anna m. taylor","ryan d. jones"
"0000-0002-5661-3557",2066435626,"liang ","","liang  zhang","liang zhang","tianhao meng"
"0000-0002-9634-059X",2140936874,"enders","","tara enders","tara a. enders","lucia c. strader"
"0000-0001-5997-7201",2044346116,"kennel","","charles kennel","c. f. kennel","j. m. kindel"
"0000-0002-2866-1789",2084549009,"lejour","","arjan lejour","arjan m. lejour","harrie a. a. verbon"
"0000-0003-4486-8904",2007564993,"wilson","","rob wilson","robert wilson","david frank"
"0000-0002-1416-9654",2800306849,"roopan","","selvaraj mohana roopan","s. mohana roopan","e. james jebaseelan samuel"
"0000-0002-3358-3703",2320822282,"joseph","","joseph tracy","joseph b. tracy","aaron c. johnston-peck"
"0000-0003-3861-3817",2071204179,"kitano","","katsuhisa kitano","k. kitano","k. yamanaka"
"0000-0003-2032-374X",2125478787,"howard","","howard fox","howard s. fox","tricia h. burdo"
"0000-0002-9663-6382",2920981255,"lu lin","","lu lin","lu lin","meiying xu"
"0000-0003-3144-5697",2119662091,"cecily","","cecily wolfe","cecily j. wolfe","silke ballmer"
"0000-0001-6208-0841",2054508240,"savola","","juha savola","juha-matti savola","jaana lang"
"0000-0002-2395-3651",2736569160,"jaume ","","jaume  gual","jaume gual-ortí","joaquín a. martínez-moya"
"0000-0002-0062-2753",2026627098,"kumiko","","kumiko morimatsu","kumiko yoshimatsu","rei hatsuse"
"0000-0002-4104-8006",2062334344,"crotty","","sean crotty","sean m. crotty",""
"0000-0001-5289-8631",2780608311,"olesya","","olesya shoeva","olesya yu. shoeva","anastasiya yu. glagoleva"
"0000-0002-9539-8925",2764079025,"ismail","","mohammed ismail","m.s. ismail","d.b. ingham"
"0000-0001-8648-3346",2026617807,"burgin","","julien burgin","j. burgin","b. hehlen"
"0000-0003-2946-3757",2133211144,"correa","","zelia correa","zelia maria da silva correa","miguel noel burnier"
"0000-0002-1338-1290",2097442971,"rachel","","rachel gibson","rachel a. gibson","salvatore melchionda"
"0000-0002-2279-592X",2887675508,"seddik","","karim seddik","karim g. seddik","mariam m. n. aboelwafa"
"0000-0002-4373-5934",1687620054,"rupert","","rupert pearse","rupert m pearse","bernhard walder"
"0000-0001-9150-8552",2107076079,"stingo","","francesco claudio stingo","francesco c stingo","narayan sahoo"
"0000-0001-5456-7780",1967750727,"thomas","","thomas wilson","thomas s. wilson","keith hearon"
"0000-0002-7222-4201",2132841883,"angela","","angela larsen","angela l. larsen","matina c. kalcounis-rueppell"
"0000-0001-9990-5130",2047553153,"joseph","","joseph ball","joseph a ball",""
"0000-0001-9131-1629",1969199221,"crosby","","ross crosby","ross d. crosby","scott crow"
"0000-0001-6211-9558",2777035128,"refaie","","marwa refaie","marwa m.m. refaie",""
"0000-0003-3362-5851",2028351755,"carles","","robert carles","r. carles","e. bedel"
"0000-0002-8830-883X",2884163796,"le shi","","le shi","le shi","dong shao"
"0000-0002-3350-3208",1539176877,"lammel","","stephan lammel","s. lammel","k. m. tye"
"0000-0001-5303-5299",2474001888,"kolmes","","elijah kolmes","e.j. kolmes","v.i. geyko"
"0000-0002-6932-9758",1976778417,"masako","","masako kato","katomasako","inagakitomoko"
"0000-0002-6594-3371",2146761479,"shlomo","","shlomo shamai shitz","shlomo shamai","ami wiesel"
"0000-0001-8001-2332",2221860578,"cooper","","ziva cooper","ziva d cooper","robert j malcolm"
"0000-0002-4996-0059",2792103739,"marcus","","marcus beck","marcus w. beck","przemyslaw g. bajer"
"0000-0002-5632-8529",1901701439,"morgan","","philip morgan","p. j. morgan","c. e. collins"
"0000-0002-4887-0609",2314591809,"vamsee","","vamsee voora","vamsee k. voora","kenneth d. jordan"
"0000-0002-8600-3952",2120959979,"ponder","","winston ponder","w. f. ponder",""
"0000-0003-0403-8391",2885580863,"hassan","","zainuriah hassan","z. hassan","ahmad m. al-diabat"
"0000-0001-5255-8741",2809483344,"stuart","","stuart norris","stuart e. norris","ehsan hendi"
"0000-0003-1799-9730",2032117718,"sanjai","","sanjai pathak","sanjai kumar","rex f. pratt"
"0000-0002-3834-3258",2009114542,"garcia","","amauri garcia","a. garcia","j.e. spinelli"
"0000-0001-6073-9227",1483765825,"calvin","","calvin dewitt","calvin b. dewitt",""
"0000-0001-5085-4803",2895610381,"ji sun","","ji sun","ji sun","dihui ma"
"0000-0003-2487-0724",2054621035,"chadli","","chadli ouayl","o. chadli","i.v. konnov"
"0000-0003-4395-8297",2018645572,"hansen","","debra t. hansen","debra tumbula-hansen","liang feng"
"0000-0002-1872-8687",2525235340,"steijl","","rene steijl","r steijl","s colonia"
"0000-0002-7377-0773",2101269304,"georgy","","georgy maksimov","georgy v. maximov","sergei n. orlov"
"0000-0002-7521-2759",2139181434,"kotula","","paul kotula","paul g. kotula","hao yang"
"0000-0002-0526-0798",2411685330,"thomas","","thomas lubberstedt","thomas lübberstedt","emily a. smith"
"0000-0001-6208-0841",2058435755,"savola","","juha savola","j.-m. savola","p. panula"
"0000-0002-8120-2290",2317281143,"hatzis","","christos hatzis","c. hatzis",". i-spy investigators"
"0000-0003-0730-2098",2888826110,"hossin","","md altab hossin","md. altab hossin","rifat hossain"
"0000-0003-1723-5247",2094455887,"korzun","","dmitry korzun","d. korzun","t. tuohiniemi"
"0000-0003-1626-1363",2329379938,"looper","","ryan looper","ryan e. looper","catherine m. serrano"
"0000-0002-6061-5934",1977965357,"rashid","","arman ur rashid","arman-ur rashid","tanvir rahman"
"0000-0001-7130-7761",2155913760,"wagner","","lara wagner","lara s. wagner","megan l. anderson"
"0000-0003-1646-8081",1976651687,"andrew","","andrew weller","andrew s. weller","séverine moret"
"0000-0003-1921-954X",1803249291,"teresa","","teresa padro","teresa padró","rosa suades"
"0000-0003-0393-0943",2014860788,"sharma","","rajni sharma","rajni b. sharma","jonathan i. epstein"
"0000-0001-8157-8047",2319621118,"niveen","","niveen ismail","niveen s. ismail","lauren m. sassoubre"
"0000-0001-9640-9115",2055246816,"raquel","","raquel cortes-gil","raquel cortés-gil","m. luisa ruiz-gonzález"
"0000-0003-3645-5317",2053615658,"minari","","roque minari","roque javier minari","itxaso beristain"
"0000-0001-5535-9086",2078229495,"anders","","anders angerbjörn","anders angerbjorn","sam erlinge"
"0000-0002-6820-3563",1990751290,"rózsa","","péter rózsa","p. rózsa","z. szikszai"
"0000-0001-8017-143X",2038234005,"soares","","joao soares","joão b. p. soares","siripon anantawaraskul"
"0000-0001-6022-7491",1997836316,"araujo","","paula araujo","paula z. araujo","miguel a. blesa"
"0000-0002-5466-4203",2074304853,"ehrich","","marion ehrich","m ehrich","b veronesi"
"0000-0003-3076-2084",2066134634,"taylor","","paul taylor","p. w. j. taylor","e. c. k. pang"
"0000-0001-6718-2118",1966986138,"enrico","","enrico stura","enrico a. stura","isabelle j. schalk"
"0000-0002-4954-5920",1995477594,"pirrie","","duncan pirrie","d. pirrie","m. harrison"
"0000-0003-0706-4026",2898861502,"yu liu","","yu liu","yu liu","gao-lin wu"
"0000-0002-2438-2264",2164411128,"bevins","","rick bevins","rick a. bevins","jennifer e. murray"
"0000-0003-4963-9940",1976069850,"andrew","","andrew francis-tan","andrew m. francis","maria tannuri-pianto"
"0000-0002-6639-9072",2161780395,"claude","","claude sirlin","claude b. sirlin","grace y. lin"
"0000-0001-5448-1784",2070608184,"carlos","","carlos seoane prado","carlos seoane","camiel de ranter"
"0000-0001-8515-4196",1977425722,"savage","","donald savage","d. e. savage","m. g. lagally"
"0000-0002-1084-7497",2765895693,"ziemba","","ewa wanda ziemba","ewa ziemba",""
"0000-0001-9905-476X",2310292059,"leider","","jp leider","jonathon p. leider","gulzar h. shah"
