"orcid","pid","top1matcher_longest_common_word","top2matcher_longest_common_word","orcid_name","matched_biblio_author","matched_biblio_author2"
"0000-0001-6825-8479","35896419a348f604c543bf4934a8835c65541e86","john","","john rim","john hoon rim","hyo sun kim"
"0000-0002-7162-8909","35312703aade737916f2a6c9c933e9a13fb21e38","rupa","","rupa rupa","ch. rupa","j. rangarao"
"0000-0002-9961-9051","c1a1046f00bf4d71ccb1fe061cb057145724a0c9","yong","","yong chen","yong p chen","xian-he sun"
"0000-0002-5679-2532","e7c8625823bc99dcf01d86be827f8df1b4612a58","naif","","naif aljabry","naif a al-gabri","rawia sarhan amin"
"0000-0002-8045-6926","04a779e27b94bff288a1ac4fc9aca68bbf466fd8","shen","","yan shen","yan fei shen","xianfeng qiao"
"0000-0003-2795-9783","6a939d6594f0e210ef072bab7cdbdd9dbd4466c1","kuti","","józsef kuti","jozsef kuti","péter galambos"
"0000-0002-0556-7554","1ad722dbd103967c96bf841e93cb4eb5f10c8474","imen","","imen khouni","imen khounı","ahmed ghrabi"
"0000-0002-2508-7451","77652d4ecaacca719411d82aca5040b656733b3e","shao","","jin-liang shao","jinliang shao","ting-zhu huang"
"0000-0002-6210-4548","96853f8184284f55f7315e3f3e73d18658381705","yeow","","chen-hua yeow","raye c. h. yeow","xinquan liang"
"0000-0001-5485-531X","9d3edf42942125e1e1c8ab50e76299b8504f2232","yong","","yong chen","yong q. chen",""
"0000-0003-4627-072X","a245ab2ffacc1266dc6bd6513dbbe9765f94acf1","yuan","","daqiang yuan","da-qiang yuan","yan-qing xu"
"0000-0002-7893-0721","c6cc5a72e95da810dbe11b34d6069d48b721a32e","jiao","","jianwei jiao","jian-wei jiao","wei huang"
"0000-0002-4670-8149","c1f5b6e85d91eb9296c293c38e8ec82f2b81659e","hany","","hany omar","hany a omar","amany a. azouz"
"0000-0001-6918-2576","e7c9da3b656247d7dd512dd895d312084eff34c0","petr","","petr herman","petr heřman","dwight j. peterson"
"0000-0003-3674-598X","6f3a3106e1c57c9c58e8c876fe1bfe313f249643","kort","","remco kort","r kort","r cordfunke"
"0000-0002-0456-671X","7156a4378b169bbd7c97833928ca37537b886aa3","paul","","pascal paul","p. james daniel paul",""
"0000-0002-5353-3287","b9b7c7f783cca69c67dcfb1668a3d539ca7d948d","bray","","isabelle bray","i c bray","paul j brennan"
"0000-0002-1348-1734","bbc718d043592acecae2b667be0640a4268f0bf3","anna","","anna blom","anna m. blom","seppo meri"
"0000-0003-0970-7363","996b0bf94d7080d979f454db5dbd147b2c604251","maes","","alfons a. maes","alfons maes",""
"0000-0002-8036-1513","8bae72302407f0ad17f112dc3aa47543032fd003","louw","","abraham louw","a. i. louw","leon visser"
"0000-0002-8926-4664","83d5cac549a29e4681f908a5e59f51fe669fa40b","ajoy","","ajoy kar","ajoy k. kar","patrick a. berry"
"0000-0002-7351-418X","19bc8e320b35b2a9a0304aa51b5db76460b82137","barr","","ian barr","ian g. barr","anne kelso"
"0000-0002-7072-8860","62dc64eb296abf4d8d5ad6548ac20f60b9a0c9dd","hari","","hari kalyan","k. hariharan","r. sathiyapriya"
"0000-0002-2806-858X","219750d88a78bb762988c97f12bb08c85393b5bb","wang","","mingchang wang","wang ming-chang","zhang xin-yue"
"0000-0002-3582-9527","3a2e2698e4bbda3a42f16786d0576daf236bf01f","jain","","manoj jain","m. k. jain","s. r. k. iyengar"
"0000-0003-0655-4349","a17e6534dd4b9c87a29493f9bb2c4218010222bd","luis","","luis vázquez","luis vazquez","n. lastres gonzález"
"0000-0002-8528-4457","7c615e234e2f7ca12df2fec2a08ec8803a47eeac","hong","","keum-shik hong","k. hong","m. jawad khan"
"0000-0002-2129-0743","88393984a5e7a0cb43f3a9152a5aa7f70d5cd371","koch","","guillaume koch","guus koch","nabil jomaah"
"0000-0003-2434-8303","e5eb028ebfe985149c62f7d241885f8c786488e1","fong","","wai tsz ricci fong","ricci w. fong","patrick s. y. lau"
"0000-0002-4917-7312","2446f10babd2556cf8205db88ba188214e0bcce2","mafi","","amir ali mafi","amir mafi","uzoma ben gbulie"
"0000-0002-0260-2676","d03c9a1fe1393ebcf75f49692cf3cf84a11baa87","anca","","anca duta","anca duţă","luminita andronic"
"0000-0002-9441-7354","44218f955d72969be11ef7c44bcbe5663d8aba11","shim","","kyuwon shim","kyu-won shim","dong-seok kim"
"0000-0002-7889-5006","f195dacb3ad0772a54a007b859b1400cbeb0b057","chan","","yuk hee chan","yuk-hee chan","wan-chi siu"
"0000-0003-0747-0147","cff79d85a2b34eb3567b748db4845ef8cefed764","tran","","hoai-nam tran","hoai nam tran","peng hong liem"
"0000-0002-9615-2345","7e01f92643130fd26fc8d85a5e8b872c150e25be","lucy","","lucy hsu","lucy l. hsu","george a. mensah"
"0000-0003-0391-9322","4a29115a0ab22c98d25e41a46ec89cabf3e3d875","amin","","mohammad amin","muhammad noor ul amin","s. mangold"
"0000-0001-5496-5009","c7fb1402d9cd06786da24d7bbd2e0f377a5e2f2a","deng","","jifeng deng","ji feng deng","li fu shu"
"0000-0003-2323-4486","9ddce36d0188449a6cf82f32f16a64f3076da4b0","maya","","maya garcia-comas","maya garcía-comas","martin g. mlynczak"
"0000-0001-6246-0297","3d950d83002c1cc58519bc9372bb532d6eadfced","tecla","","tecla mlambo","tecla mambo","jermaine m dambi"
"0000-0001-9471-7093","f3c1c622bbce34a34ac3ee036e5d81cc021e445d","bilal","","dr. ahmad raza bilal","ahmad raza bilal","f nasr elahi"
"0000-0002-4083-9113","de1555a7221d516bf3f8944701bef08f5947cd94","price","","daniel price","debbie price","benjamin rivnay"
"0000-0002-6952-406X","827425588310c650dfef450de5f2969dd6c9980a","cader","","zameel cader","muhammed z cader","jamie l steckley"
"0000-0002-8274-5991","923d79626ef70449e1a9c1627a30084ba1ca7abb","julia","","julia weiss","julia e. weiss","christina m. robinson"
"0000-0001-5458-7052","6cc856541a78ac9b2ed56f79d2cef86bba62055a","david","","david ayers","david c ayers","kenneth a mann"
"0000-0002-9416-4449","3b806f1006588f473c49acb6220aeb72b6392ea8","frank","","frank dean","frank b. dean","sang h lee"
"0000-0002-8970-0198","2b1148da19fdc2fed3e9415228840e030325fc92","kerri","","kerri lal","kerri g lal","michael a. eller"
"0000-0001-9057-8233","db0d71e5d515374afeea20089e1ab72b32ca1380","lidin","","sven lidin","lidin","simák"
"0000-0002-9381-1851","4c8b24a71e0995bcc9d56ed5d47c32671f8e88d8","jenny","","jenny byrne","jenny l. byrne","bronwen e shaw"
"0000-0003-4705-3591","ccfbc74626a19aeb7bdcf0aebb4f40616f8c1719","flynn","","john flynn","john j flynn","andré r. wyss"
"0000-0002-9194-5688","80a1802df916a81b52a081f334929376ba867e7e","lovro","","lovro fulanovic","lovro fulanovič","marko vrabelj"
"0000-0001-8123-3938","c8676a2f298ce255764ec851b48b68eaaf03f353","anant","","anant parghi, phd, p.eng., c.eng.","anant parghi","m shahria alam"
"0000-0003-0650-9556","0aa29e6723e013073db503e93f2571174993ba80","zhang","","jiafeng zhang","jia-feng zhang","chun-yu lei"
"0000-0003-0946-682X","dd13d25b88850af6fec7ac68635fbd66b5f1ca72","rossi","","rene rossi","rené michel rossi","jörn f lübben"
"0000-0001-7124-1790","f3783c573eac7ba753c848cf7c52764a7b97c827","pilar","","pilar garcia-vello","pilar garcía-vello","carlos florez-pinzon"
"0000-0001-6979-701X","190f0f5f93cbfa4f6240122dc75f8e98abb3f7dc","ling ","","ling ","ling liu","shui-ping zhao"
"0000-0001-8524-3914","865c1af48f251f1437bfea7cac42bb43fdd46b53","david","","david sáez rodríguez","david sáez-rodríguez","miguel v. andrés"
"0000-0002-6406-1924","5b7aa9691b24e2850c89df69103c0fb0f2a83366","casey","","casey lam","casey y. lam","joseph lauer"
"0000-0002-7643-955X","064f737f4b1c9d36d42ede66e3a753795725be67","luzia","","luzia honorio","luzia maria castro honório","anamaria sena maia"
"0000-0003-0405-8579","9663aabc5fdeba7f4c2d55acc2d692d62d49d3f8","jozef","","jozef pocs","jozef pócs","radomír halaš"
"0000-0002-8044-5848","d87ffe69b2da8540a7179bf7300f668f0a7dcfdd","patel","","dr. shivdayal patel","shivdayal patel","carlos guedes soares"
"0000-0002-2237-3962","d5a7e86bca759dfd670b5948b690699efa2da5a5","joana","","joana tavares ferreira","joana tavares-ferreira","diogo hipolito-fernandes"
"0000-0002-2027-8582","ba88af3fa9590dd3819fa57ccc94b3dfc7779159","tsuji","","kazuki tsuji","kazuhiko tsuji","shuma kawabata"
"0000-0002-3255-6412","864fcdb066bb37bff10e35bab53f774ae15cab54","welsh","","james welsh","j welsh","j j bevelacqua"
"0000-0003-4680-4867","1792837f5891a4694a22cdef1fa8b4ed72187fa8","pilar","","pilar diaz tapia","pilar díaz-tapia","ignacio amilibia bárbara"
"0000-0001-6194-3131","026491a933fd87315934b460553cfbb32b2a67c2","nuray","","nuray egelİoĞlu cetİŞlİ","nuray eğelioğlu cetişli","serkan guclu"
"0000-0002-2838-9033","ce3ae36cab0279c24916cbe69cbf338e05013894","aaron","","aaron smith","aaron drake smith","milovs milosavljevi'c"
"0000-0001-9074-8941","f83f3c671211d7925ae0c7575a86cebbd74e0a7f","irena","","irena ksiezopolska","irena księżopolska",""
"0000-0002-5102-573X","ea4533d059f85b99a3cba08718185bed9da20ccf","laura","","laura ríos","laura r'ios","benjamin pollard"
"0000-0001-7664-3211","a5668067dbe8532a9cb210e960a3ef338f291488","carly","","carly mckay","carly d mckay","molly v driediger"
"0000-0001-6327-6547","f109921765336e704e2d58f6f33f1bab492f7d54","colin","","colin hay","colin g. hay",""
"0000-0003-3893-2439","a983b3d4d8f4a08fc3a9674496a91e464c3409d9","green","","tim green","tim. c. green","n. kroutikova"
"0000-0003-2994-0787","4d806522c30b1225befb94efb1d1df62a4424871","ronei","","ronei poppi","ronei jesus poppi","patrícia valderrama"
"0000-0003-3318-9623","0c345c168a13778dfbe364bd0400d3485c4e840e","akram","","akram da'dara","akram a. da’dara","donald a. harn"
"0000-0003-4783-2747","bbeec3703790b28f96f1eeeb7214f1efa39e799b","edgar","","edgar leon gutierrez","edgar leon-gutierrez","alfonso tierno sepulveda"
"0000-0002-9871-1710","4cce290bfdd4a18d38a877f961adb68704ba56dc","pelin","","pelin koseoglu yilmaz","pelin köseoğlu","kazuharu yoshizuka"
"0000-0003-3175-4529","a6e08bec1bd602a707ab048e40d2f48d84b7d363","faten","","faten fahmy","faten h. fahmy","hanaa t. el-madany"
"0000-0002-8763-6006","b8fa93d453a1688528a5cbd5bad635b530816fce","hritz","","istvan hritz","istván hritz","lászló herszényi"
"0000-0003-0939-3843","9e8c44046773dc3ec4e316287cc6ba5c9ca1c83b","cohen","","adam cohen","adam d cohen","anna mei"
"0000-0003-0369-3087","773e93e5395fb692cc5c23194ad9edc7097023e5","frank","","frank will","frank stefan will","franz werner albert"
"0000-0003-1103-3070","675f62365ac945bcda0332157e0ce16c27bf2d2f","sweep","","fred sweep","fred c g j sweep","linda g. w. kerkmeijer"
"0000-0001-9197-7711","f51df14973598e538c6b44e71ae279683cd264bc","nuné","","nuné martiros","nuné lemaire","mark william howe"
"0000-0003-4899-7455","756c696a6e11951e80d57d252b5b350094e39cff","pryce","","nathaniel pryce","nat pryce","dimitra giannakopoulou"
"0000-0002-4926-7414","a5096ba04b2a6ebdddc2a76f2ad6a9bd46c0efa2","emiro","","emiro de-la-hoz-franco","emiro de la hoz franco","jairo martínez ventura"
"0000-0003-1202-626X","26b98b5f31655e64215de45e9b85437afc62b5ba","zhang","","yu zhang","yu lin zhang","qing wang"
"0000-0001-9369-1434","4c56a26a44436e2a99a767151030fdea9a589f5e","roman","","roman dabrowski","roman s. dąbrowski","b. v. n. phani kumar"
"0000-0001-9786-2819","4c63725423581948c6d60fc53f290e9fbd28f40a","pinho","","maria salome pinho","maria salomé pinho","fátima alves"
"0000-0002-7248-5436","c745c3aabc8b5a10afe9c8020aea2bf51ca12f75","james","","james o'donovan","james o’donovan",""
"0000-0002-0302-0598","a9e5913d3cae4dd1f185a1875f9ce2b0dfb7d449","zheng","","yao zheng","yao hui zheng","carla oberth"
"0000-0003-0918-8903","6b9292e8cd63621e6135ea7e0cd94de6aade011f","karst","","karst geurs","karst t. geurs","derek halden"
"0000-0003-3672-8549","0a7d12167fb858fb6c782c72eeec723f9c900951","zhang","","jingyao isabella zhang","j. isabella zhang","weiguo andy tao"
"0000-0002-6318-0892","00025dec82d9b27a422382e7d20d7c93f24b5a72","james","","james walsh","james l. walsh","xi-ming zhu"
"0000-0003-0500-9330","d4ed49a889014bc1eb77c79eab6739fd056bb89e","flory","","francois flory","françois flory","ludovic escoubas"
"0000-0001-8559-9427","846dbc91876748f1c704d41d9b8d15bb3f49a5a2","tyson","","gene tyson","gene w. tyson","paul g. dennis"
"0000-0001-6733-4521","429f524c39daaa869590bd74946cbd8bff94eb7d","robin","","robin brown","robin s. brown",""
"0000-0001-8108-2500","13086686d4afa9ccb86b153c1c10384d5665d491","siani","","antonio carlos siani","antônio carlos siani","carmen penido"
"0000-0003-4111-0591","8021b0efa99244181fa58b41949287c233995078","simon","","simon jones","simon l. jones","eamonn o'neill"
"0000-0002-3715-4682","baf0fe4af1188604a4f52479001a824184cb596e","isaac","","isaac lacambra-blasco","isaac lacambra","amalio carmona"
"0000-0001-5834-1025","3070e1a67e5dad93b6483a96cae20fa3759b29b5","price","","paul price","paul s. price","michael l. dourson"
"0000-0003-4779-2191","704ff601e50ac0983579b68faa428e1ee58c2d4c","yusuf","","erlangga yusuf","ekafadly yusuf","margreet kloppenburg"
"0000-0002-8778-595X","d787589198613d77ff84502f86e99342e8c5080d","zhang","","xiaohui (frank) zhang","x. frank zhang","xin fu"
"0000-0002-6529-3487","c59074bdfe1748e2bb3f2bc56317b7b3f1f735cf","tarik","","tarik toha","tarik reza toha","shamir ahmed"
"0000-0002-9557-1820","65df86c19fb3c4e34d407b2964fe7f90765d9c5b","chang","","paichun chang","pai-chun chang","jia grace lu"
"0000-0001-7100-009X","96a97ac9f13487fca28a9d5abbe6e1c2403932fe","merry","","alan merry","alan f. merry","gerry o’driscoll"
"0000-0002-7997-6131","3eb3db77e70fb2f0ec41cff9c51e25d1924c8369","grbin","","paul grbin","paul r grbin","cristóbal a. onetto"
"0000-0002-2164-5268","7aa2300d61f0497322a9c783fb9d1c1034fd6f57","naved","","naved malek","naved i malek","shantilal l. oswal"
"0000-0002-4675-2027","f089a968ca36ddc5112cea64662b318b167422f8","evren","","evren yildiztugay","evren yıldıztugay","ceyda ozfidan-konakci"
"0000-0001-7671-1114","20c4e3239a7098754d3779bec1ceb0e4b6556f73","patel","","mahomed patel","m s patel","clifford s hosking"
"0000-0002-3433-3132","b041830c43bd48c9fff17b7882716e91824521a0","mcara","","dr sylvia mcara","sylvia mcara","robert trevethan"
"0000-0001-5943-037X","40723057279d983cd2950c02c351d717fb236b14","vasin","","yuri vasin","yu. g. vasin","i. a. golubev"
"0000-0002-4872-4353","d2a10ac5dad050b0c6e2c188826d574b4c484354","joshi","","jay joshi","jay k. joshi","s. binwal"
"0000-0002-8506-7188","0059689a7aabf702e5d9a9ec5e57f0305972be1c","saeed","","abdu saeed","ahmadifard saeed","m. a. gabal"
"0000-0002-3143-6777","07e5e3b703165008676ffcb24631a5e224c2543b","barak","","segev barak","s barak","viktor kharazia"
"0000-0002-9348-3974","1d538b89d33888f89a0dc2ae798b0e8386439d41","gupta","","rajiv gupta","rajesh gupta","youtao zhang"
"0000-0001-7050-5299","802fd8c04d4a1dac18f46d1f84464862d6dc5ca8","wazi ","","wazi ","wazi apoh",""
"0000-0003-1551-8614","c33535a47ec633efc33d3f6539331026c8527f0c","simon","","simon bond","simon t bond","shiang yong lim"
"0000-0003-4984-2631","9e43fec40fa0ec752190425eb0a308505010f4ad","zheng","","ming-hua zheng","minghua zheng","yong-ping chen"
"0000-0002-2268-3055","16eb17c8c32d1aadb2b5427415bc644c792c1cab","carly","","carly meyer","carly j meyer","louise hickson"
"0000-0002-4725-2016","f192623ef59bd246dee47c4eaaa7de838136593b","aisah","","aisah aisah","aisah","erfan achmad dahlan"
"0000-0001-8141-3410","6b54370eb53a7f06d3e807ed18cd7784d7edd653","bagdy","","gyorgy bagdy","györgy bagdy","xenia gonda"
"0000-0002-9936-8205","61c8650f92dbf5b67f1770218226770e9b5e8071","lejla","","lejla zunic","lejla junuzovic zunic","zlatan masic"
"0000-0003-1623-5210","c360e82bbb3fc366b7425838c5d839ccf7792fcd","islam","","md tariqul islam","md. tariqul islam","markus eriksson"
"0000-0002-3498-3776","bcd29b86e4e0a4f492a4e81f9cb78929063041d6","noël","","daniele noël","daniéle noël","christian helms jørgensen"
"0000-0002-6940-8069","d98aacde467a1579a1cca8bd0e5ec549b900c05d","nobuo","","nobuo noda","nobuo n. suzuki","kazuya honbou"
"0000-0003-3162-0432","caf87f0c9c442b65ffcaef32036c8a07bdeeec0b","gema ","","gema  pereira caro","gema pereira-caro","pedro mena"
"0000-0003-4391-3259","f564ca29aefd3ccb65163290223840097a4fa264","perry","","kyle perry","kyle a. perry","jessica rutsky"
"0000-0001-8682-2504","a99e875050e4fd2539f5ad72839e944b25af05ef","fiona","","fiona tomas","fiona tomàs","byron c crump"
"0000-0002-6147-8089","95d00bb68b28fbc2877943d47593d67f4474ed2d","betts","","lucy betts","lucy r. betts","ken j rotenberg"
"0000-0003-0388-2486","b4dd188f0a1cf56894dda3eeadbac1d00024d7a9","jasna","","jasna strus","jasna Štrus","polona mrak"
"0000-0002-0776-2935","81a5e1858f64b09a9339cb379b8a1c39f9e8d59f","samec","","zdenek samec","zdeňek samec","vladimír mareček"
"0000-0003-1064-5964","e45d43729ee210bf2e1d49916c5c50cbe07752d5","kevin","","kevin barry","kevin c barry","mary f fontana"
"0000-0001-6384-150X","cd70def291cc2d2cec8b03a7314944fc2f84f19e","brice","","sage brice","j. r. brice","lindsey mcewen"
"0000-0001-5582-2835","e4de94b33edd475f5f0c9f5eb1a30883e1a21cc5","emily","","emily fay","emily e. fay","barbara m. norquist"
"0000-0003-0983-2156","3927088920434d4bd966145d67e39f30d503d891","nuria","","nuria aragones","nuria aragonés","montserrat ruiz-moraga"
"0000-0002-3880-6996","b7fd7503419e1cd1f9e371226d6395065b8af251","zhang","","guo zhang","gulbins yang zhang","sudarshana purkayastha"
"0000-0002-0845-9372","01ed6a29f842c9b047bf7a64c12e3cb113f079f9","royer","","jean-jacques royer","j.-j. royer","mikhail panfilov"
"0000-0003-4331-7596","8eeeb84b14cc5cc02015327154d0c795f4d94a4a","simon","","simon young","simon s. young","wei-juan zhang"
"0000-0002-3177-5680","51b8883c7aaed2178c16a8b083973b730ce56a7d","rishi","","rishi patel","rishi r patel","james l. harrison"
"0000-0002-4232-2652","aa2cb7bbc3a46d17626086f922940a7a67afc3bd","gorbi","","stefania gorbi","stephania gorbi","daniele fattorini"
"0000-0003-4890-9400","303ab42aef75e1e85b6258d0219e885fb075d677","cundy","","timothy cundy","tim cundy","raymond bruce"
"0000-0003-3105-2770","6889eadab00eec0799dd4b0a1f55578fdadc528f","jaime","","jaime ramis-soriano","jaime ramis soriano","romina del rey tormos"
"0000-0001-5247-7933","fef403b2ba4bf5328fbf2fdcf4a72a69cf9da11e","smith","","sage smith","sage m smith","christine milcarek"
"0000-0002-4335-0698","f3c3f94e4d869a5ba96c786b4e456a69fcba308b","doble","","mukeshd doble","mukesh doble","k. p. vani"
"0000-0001-8903-1484","a0f2b99d6f84c4fbb9845dcad833db36becabf3e","taran","","a.v. taran","anton v. taran","alexandr grigor'evich bagmut"
"0000-0003-0898-908X","d4c7ce58db6b0e9733cd8b29f1e93b29e218c673","kumar","","narinder kumar","narender kumar","naresh chander arora"
"0000-0002-7687-309X","39ba40803e59648a904484fddac6a700bc85bb16","julie","","julie howe","julie a. howe","rui guang yang"
"0000-0002-3949-0372","9e288eb240f79a6d7739aebc91cb8406755f73ee","elmar","","elmar träbert","elmar traebert","reinhard f. bruch"
"0000-0002-7658-6234","24c069999d29a5cf0d451c34c9edba0c52943111","andrew","","andrew smith","andrew lorrey","matthew s lachniet"
"0000-0002-3156-6002","e3cac115a0a2da90664d343338f745474a39356d","miller","","eric miller","eric l. miller","misha elena kilmer"
"0000-0002-8267-9656","a3b67999e7085d77c7a00b13b4eebb4700806e78","dufour","","dufour Éric","eric dufour","frédéric gaucheron"
"0000-0003-2864-6949","18fa938353758e1166bca5f1800033dcc463eb80","gudima","","g.o. gudima","georgy gudima","i. a. kofiadi"
"0000-0002-2943-7906","e4fe1100041d9174e43149f83f0c28fb083eab38","daniel","","daniel zahm","daniel s zahm","yun tan"
"0000-0001-6133-0204","8bf7a8c6b9095f38b32d32aeff2a8f499f6c586b","horhat","","florin george horhat","florin horhat","zagorca popa"
"0000-0002-4355-3102","22694f33b2b6617e94ff12262a203553a138f01b","attias","","marcia attias","márcia attias","e j melo"
"0000-0001-8367-4112","79a093fb1a088c61a9614da7283cf025397ea50a","hannan","","m a hannan","m. a. hannan","a. s. salina"
"0000-0001-9867-8538","7da493a9abc0325e42db5b9e039af17a5e5f5cf1","carlan","","steve carlan","s j carlan","angela guzmán"
